iter	Passed	Remaining
3347	2669	1317
3348	2670	1316
3349	2671	1316
3350	2673	1315
3351	2674	1314
3352	2675	1314
3353	2676	1313
3354	2677	1313
3355	2679	1312
3356	2680	1311
3357	2681	1310
3358	2681	1310
3359	2683	1309
3360	2684	1308
3361	2684	1307
3362	2685	1307
3363	2685	1305
3364	2685	1304
3365	2686	1304
3366	2687	1303
3367	2688	1302
3368	2689	1302
3369	2690	1301
3370	2692	1301
3371	2695	1301
3372	2696	1300
3373	2698	1300
3374	2699	1299
3375	2702	1300
3376	2703	1299
3377	2706	1299
3378	2708	1299
3379	2709	1298
3380	2710	1297
3381	2710	1296
3382	2710	1295
3383	2711	1294
3384	2713	1294
3385	2714	1293
3386	2715	1293
3387	2715	1292
3388	2716	1291
3389	2716	1290
3390	2716	1289
3391	2717	1288
3392	2717	1287
3393	2718	1286
3394	2718	1285
3395	2719	1284
3396	2719	1283
3397	2719	1282
3398	2720	1281
3399	2720	1280
3400	2721	1279
3401	2721	1278
3402	2721	1277
3403	2722	1276
3404	2722	1275
3405	2722	1274
3406	2723	1273
3407	2724	1272
3408	2724	1271
3409	2724	1270
3410	2725	1269
3411	2725	1268
3412	2725	1267
3413	2726	1266
3414	2726	1265
3415	2727	1264
3416	2727	1263
3417	2728	1262
3418	2729	1261
3419	2729	1261
3420	2730	1260
3421	2730	1259
3422	2730	1258
3423	2730	1257
3424	2731	1256
3425	2732	1255
3426	2732	1254
3427	2733	1253
3428	2733	1252
3429	2733	1251
3430	2734	1250
3431	2735	1249
3432	2735	1248
3433	2735	1247
3434	2736	1246
3435	2736	1245
3436	2736	1244
3437	2737	1243
3438	2737	1242
3439	2737	1241
3440	2737	1240
3441	2738	1239
3442	2738	1238
3443	2739	1237
3444	2739	1236
3445	2740	1235
3446	2740	1234
3447	2740	1233
3448	2741	1232
3449	2742	1232
3450	2742	1231
3451	2743	1230
3452	2743	1229
3453	2744	1228
3454	2745	1227
3455	2747	1227
3456	2747	1226
3457	2748	1225
3458	2748	1224
3459	2749	1223
3460	2749	1222
3461	2750	1221
3462	2750	1220
3463	2752	1220
3464	2754	1220
3465	2755	1219
3466	2756	1218
3467	2757	1217
3468	2757	1217
3469	2758	1216
3470	2759	1215
3471	2759	1214
3472	2759	1213
3473	2760	1212
3474	2760	1211
3475	2761	1210
3476	2761	1209
3477	2761	1208
3478	2762	1207
3479	2762	1206
3480	2762	1205
3481	2763	1204
3482	2763	1203
3483	2763	1202
3484	2764	1201
3485	2764	1200
3486	2764	1199
3487	2765	1198
3488	2765	1197
3489	2766	1197
3490	2767	1196
3491	2767	1195
3492	2768	1194
3493	2768	1193
3494	2769	1192
3495	2769	1191
3496	2770	1190
3497	2771	1189
3498	2771	1189
3499	2772	1188
3500	2772	1187
3501	2773	1186
3502	2773	1185
3503	2774	1184
3504	2775	1183
3505	2775	1182
3506	2776	1181
3507	2776	1180
3508	2776	1179
3509	2777	1178
3510	2777	1178
3511	2778	1177
3512	2779	1176
3513	2779	1175
3514	2780	1174
3515	2780	1173
3516	2780	1172
3517	2780	1171
3518	2781	1170
3519	2781	1169
3520	2782	1168
3521	2783	1168
3522	2783	1167
3523	2784	1166
3524	2784	1165
3525	2784	1164
3526	2784	1163
3527	2785	1162
3528	2785	1161
3529	2785	1160
3530	2786	1159
3531	2786	1158
3532	2786	1157
3533	2787	1156
3534	2787	1155
3535	2788	1154
3536	2788	1153
3537	2788	1152
3538	2789	1151
3539	2789	1150
3540	2789	1149
3541	2790	1148
3542	2790	1147
3543	2790	1146
3544	2791	1145
3545	2791	1144
3546	2792	1143
3547	2792	1143
3548	2793	1142
3549	2793	1141
3550	2793	1140
3551	2794	1139
3552	2794	1138
3553	2795	1137
3554	2795	1136
3555	2796	1135
3556	2796	1134
3557	2797	1133
3558	2798	1132
3559	2798	1131
3560	2799	1131
3561	2799	1130
3562	2800	1129
3563	2800	1128
3564	2801	1127
3565	2801	1126
3566	2802	1125
3567	2803	1125
3568	2804	1124
3569	2805	1123
3570	2805	1122
3571	2805	1121
3572	2806	1120
3573	2806	1119
3574	2807	1118
3575	2807	1117
3576	2808	1117
3577	2808	1116
3578	2809	1115
3579	2809	1114
3580	2810	1113
3581	2810	1112
3582	2810	1111
3583	2811	1110
3584	2811	1109
3585	2811	1108
3586	2812	1107
3587	2812	1106
3588	2813	1105
3589	2813	1105
3590	2813	1104
3591	2814	1103
3592	2815	1102
3593	2815	1101
3594	2816	1100
3595	2816	1099
3596	2817	1099
3597	2819	1098
3598	2820	1097
3599	2820	1096
3600	2821	1096
3601	2821	1095
3602	2821	1094
3603	2822	1093
3604	2822	1092
3605	2823	1091
3606	2823	1090
3607	2823	1089
3608	2824	1088
3609	2825	1087
3610	2825	1086
3611	2825	1085
3612	2826	1084
3613	2826	1083
3614	2826	1083
3615	2827	1082
3616	2828	1081
3617	2829	1080
3618	2829	1079
3619	2829	1078
3620	2830	1077
3621	2830	1077
3622	2831	1076
3623	2831	1075
3624	2832	1074
3625	2832	1073
3626	2832	1072
3627	2833	1071
3628	2834	1070
3629	2834	1069
3630	2835	1069
3631	2836	1068
3632	2836	1067
3633	2836	1066
3634	2837	1065
3635	2838	1064
3636	2838	1063
3637	2838	1062
3638	2839	1061
3639	2839	1061
3640	2840	1060
3641	2841	1059
3642	2841	1058
3643	2841	1057
3644	2842	1056
3645	2842	1055
3646	2843	1054
3647	2843	1053
3648	2844	1053
3649	2844	1052
3650	2845	1051
3651	2846	1050
3652	2846	1049
3653	2847	1048
3654	2847	1047
3655	2848	1047
3656	2849	1046
3657	2850	1045
3658	2851	1045
3659	2853	1044
3660	2855	1044
3661	2856	1043
3662	2858	1043
3663	2859	1042
3664	2860	1041
3665	2861	1041
3666	2862	1040
3667	2863	1039
3668	2864	1039
3669	2865	1038
3670	2865	1037
3671	2865	1036
3672	2865	1035
3673	2866	1034
3674	2866	1033
3675	2867	1032
3676	2867	1031
3677	2868	1030
3678	2868	1030
3679	2869	1029
3680	2869	1028
3681	2869	1027
3682	2870	1026
3683	2871	1025
3684	2872	1025
3685	2876	1025
3686	2878	1025
3687	2882	1025
3688	2885	1025
3689	2888	1025
3690	2889	1024
3691	2893	1025
3692	2894	1024
3693	2895	1023
3694	2896	1023
3695	2897	1022
3696	2898	1021
3697	2899	1020
3698	2899	1019
3699	2900	1018
3700	2900	1017
3701	2900	1016
3702	2901	1016
3703	2901	1015
3704	2901	1014
3705	2902	1013
3706	2902	1012
3707	2902	1011
3708	2903	1010
3709	2903	1009
3710	2903	1008
3711	2904	1007
3712	2904	1006
3713	2904	1005
3714	2905	1004
3715	2905	1004
3716	2906	1003
3717	2906	1002
3718	2907	1001
3719	2907	1000
3720	2907	999
3721	2908	998
3722	2908	997
3723	2908	996
3724	2909	995
3725	2909	994
3726	2909	993
3727	2910	993
3728	2911	992
3729	2911	991
3730	2912	990
3731	2912	989
3732	2913	988
3733	2913	987
3734	2914	986
3735	2914	986
3736	2915	985
3737	2916	984
3738	2916	983
3739	2917	982
3740	2917	981
3741	2917	980
3742	2918	980
3743	2918	979
3744	2919	978
3745	2920	977
3746	2920	976
3747	2920	975
3748	2921	974
3749	2922	974
3750	2922	973
3751	2922	972
3752	2923	971
3753	2923	970
3754	2924	969
3755	2924	968
3756	2925	967
3757	2925	966
3758	2926	966
3759	2926	965
3760	2926	964
3761	2927	963
3762	2927	962
3763	2928	961
3764	2928	960
3765	2929	959
3766	2929	958
3767	2930	958
3768	2930	957
3769	2931	956
3770	2931	955
3771	2932	954
3772	2932	953
3773	2933	952
3774	2933	952
3775	2934	951
3776	2934	950
3777	2935	949
3778	2935	948
3779	2935	947
3780	2936	946
3781	2937	945
3782	2938	945
3783	2938	944
3784	2939	943
3785	2939	942
3786	2939	941
3787	2940	940
3788	2940	939
3789	2940	938
3790	2941	937
3791	2941	937
3792	2941	936
3793	2942	935
3794	2942	934
3795	2943	933
3796	2943	932
3797	2944	931
3798	2944	930
3799	2944	929
3800	2944	928
3801	2945	928
3802	2945	927
3803	2946	926
3804	2947	925
3805	2947	924
3806	2948	923
3807	2948	922
3808	2948	922
3809	2949	921
3810	2949	920
3811	2949	919
3812	2950	918
3813	2950	917
3814	2951	916
3815	2952	915
3816	2952	915
3817	2952	914
3818	2953	913
3819	2953	912
3820	2954	911
3821	2954	910
3822	2955	909
3823	2955	908
3824	2955	907
3825	2956	907
3826	2956	906
3827	2956	905
3828	2957	904
3829	2958	903
3830	2958	902
3831	2959	901
3832	2959	901
3833	2960	900
3834	2961	899
3835	2961	898
3836	2962	897
3837	2962	897
3838	2963	896
3839	2963	895
3840	2964	894
3841	2964	893
3842	2965	892
3843	2965	891
3844	2965	890
3845	2966	890
3846	2966	889
3847	2966	888
3848	2967	887
3849	2967	886
3850	2968	885
3851	2968	884
3852	2968	883
3853	2969	883
3854	2970	882
3855	2970	881
3856	2970	880
3857	2971	879
3858	2972	878
3859	2972	877
3860	2973	877
3861	2974	876
3862	2974	875
3863	2975	874
3864	2975	873
3865	2976	872
3866	2976	872
3867	2976	871
3868	2977	870
3869	2977	869
3870	2978	868
3871	2978	867
3872	2978	866
3873	2979	865
3874	2979	865
3875	2980	864
3876	2980	863
3877	2981	862
3878	2981	861
3879	2982	860
3880	2983	860
3881	2983	859
3882	2984	858
3883	2984	857
3884	2985	856
3885	2985	855
3886	2986	855
3887	2986	854
3888	2986	853
3889	2987	852
3890	2988	851
3891	2988	850
3892	2989	849
3893	2989	849
3894	2989	848
3895	2990	847
3896	2990	846
3897	2990	845
3898	2991	844
3899	2991	843
3900	2991	842
3901	2992	842
3902	2992	841
3903	2993	840
3904	2993	839
3905	2994	838
3906	2994	837
3907	2995	836
3908	2995	836
3909	2996	835
3910	2996	834
3911	2997	833
3912	2997	832
3913	2998	831
3914	2998	831
3915	2998	830
3916	2999	829
3917	2999	828
3918	3000	827
3919	3000	826
3920	3000	825
3921	3000	824
3922	3001	823
3923	3001	823
3924	3002	822
3925	3002	821
3926	3002	820
3927	3003	819
3928	3003	818
3929	3003	817
3930	3003	816
3931	3004	815
3932	3004	815
3933	3005	814
3934	3005	813
3935	3006	812
3936	3006	811
3937	3006	810
3938	3007	810
3939	3007	809
3940	3008	808
3941	3008	807
3942	3009	806
3943	3009	805
3944	3010	805
3945	3010	804
3946	3011	803
3947	3011	802
3948	3012	801
3949	3012	800
3950	3013	800
3951	3013	799
3952	3014	798
3953	3014	797
3954	3015	796
3955	3015	795
3956	3016	794
3957	3016	794
3958	3017	793
3959	3017	792
3960	3018	791
3961	3018	790
3962	3019	790
3963	3019	789
3964	3020	788
3965	3020	787
3966	3021	786
3967	3021	785
3968	3021	784
3969	3022	784
3970	3022	783
3971	3022	782
3972	3023	781
3973	3023	780
3974	3024	779
3975	3024	778
3976	3024	778
3977	3025	777
3978	3025	776
3979	3025	775
3980	3026	774
3981	3027	773
3982	3027	772
3983	3027	772
3984	3028	771
3985	3029	770
3986	3030	770
3987	3031	769
3988	3033	768
3989	3033	767
3990	3034	767
3991	3034	766
3992	3035	765
3993	3038	765
3994	3040	764
3995	3041	764
3996	3042	763
3997	3043	762
3998	3044	762
3999	3047	761
4000	3048	761
4001	3049	760
4002	3054	760
4003	3055	759
4004	3055	759
4005	3057	758
4006	3058	757
4007	3059	757
4008	3060	756
4009	3061	755
4010	3063	755
4011	3066	755
4012	3067	754
4013	3070	754
4014	3072	753
4015	3073	753
4016	3073	752
4017	3074	751
4018	3075	750
4019	3075	749
4020	3076	749
4021	3077	748
4022	3078	747
4023	3079	746
4024	3080	746
4025	3084	746
4026	3087	745
4027	3088	745
4028	3091	745
4029	3095	745
4030	3095	744
4031	3097	743
4032	3099	743
4033	3101	742
4034	3104	742
4035	3105	741
4036	3106	741
4037	3107	740
4038	3107	739
4039	3108	738
4040	3109	737
4041	3109	737
4042	3110	736
4043	3110	735
4044	3112	734
4045	3112	733
4046	3113	733
4047	3114	732
4048	3114	731
4049	3114	730
4050	3115	729
4051	3115	728
4052	3116	728
4053	3116	727
4054	3116	726
4055	3117	725
4056	3117	724
4057	3118	723
4058	3118	722
4059	3118	722
4060	3119	721
4061	3119	720
4062	3120	719
4063	3121	718
4064	3121	717
4065	3121	717
4066	3122	716
4067	3122	715
4068	3123	714
4069	3124	713
4070	3125	713
4071	3125	712
4072	3125	711
4073	3126	710
4074	3126	709
4075	3126	708
4076	3127	707
4077	3127	707
4078	3128	706
4079	3128	705
4080	3129	704
4081	3129	703
4082	3129	702
4083	3130	702
4084	3130	701
4085	3130	700
4086	3131	699
4087	3131	698
4088	3131	697
4089	3132	696
4090	3132	696
4091	3133	695
4092	3133	694
4093	3133	693
4094	3133	692
4095	3134	691
4096	3135	691
4097	3135	690
4098	3136	689
4099	3136	688
4100	3137	687
4101	3137	686
4102	3138	686
4103	3138	685
4104	3138	684
4105	3139	683
4106	3139	682
4107	3139	681
4108	3140	680
4109	3140	680
4110	3141	679
4111	3141	678
4112	3142	677
4113	3142	676
4114	3142	675
4115	3143	675
4116	3143	674
4117	3144	673
4118	3144	672
4119	3144	671
4120	3145	670
4121	3145	670
4122	3145	669
4123	3146	668
4124	3146	667
4125	3147	666
4126	3147	665
4127	3147	664
4128	3148	664
4129	3148	663
4130	3149	662
4131	3149	661
4132	3150	660
4133	3150	659
4134	3150	659
4135	3151	658
4136	3151	657
4137	3152	656
4138	3152	655
4139	3153	654
4140	3153	654
4141	3153	653
4142	3154	652
4143	3154	651
4144	3154	650
4145	3155	649
4146	3155	649
4147	3155	648
4148	3156	647
4149	3157	646
4150	3157	645
4151	3158	645
4152	3159	644
4153	3160	643
4154	3160	642
4155	3161	641
4156	3161	641
4157	3162	640
4158	3163	639
4159	3164	638
4160	3165	638
4161	3166	637
4162	3168	637
4163	3169	636
4164	3170	635
4165	3170	634
4166	3170	633
4167	3171	633
4168	3171	632
4169	3172	631
4170	3173	630
4171	3173	629
4172	3173	628
4173	3174	628
4174	3174	627
4175	3174	626
4176	3175	625
4177	3176	624
4178	3177	624
4179	3177	623
4180	3177	622
4181	3178	621
4182	3178	620
4183	3179	620
4184	3180	619
4185	3180	618
4186	3181	617
4187	3181	616
4188	3181	615
4189	3182	615
4190	3182	614
4191	3183	613
4192	3183	612
4193	3184	611
4194	3184	611
4195	3185	610
4196	3185	609
4197	3186	608
4198	3186	607
4199	3186	607
4200	3187	606
4201	3188	605
4202	3189	604
4203	3189	603
4204	3189	603
4205	3190	602
4206	3190	601
4207	3191	600
4208	3191	599
4209	3192	599
4210	3192	598
4211	3192	597
4212	3193	596
4213	3193	595
4214	3193	594
4215	3194	594
4216	3195	593
4217	3195	592
4218	3196	591
4219	3196	590
4220	3196	590
4221	3197	589
4222	3197	588
4223	3198	587
4224	3198	586
4225	3199	585
4226	3199	585
4227	3200	584
4228	3201	583
4229	3201	582
4230	3202	582
4231	3202	581
4232	3202	580
4233	3203	579
4234	3204	578
4235	3204	577
4236	3205	577
4237	3205	576
4238	3206	575
4239	3206	574
4240	3207	573
4241	3207	573
4242	3207	572
4243	3208	571
4244	3208	570
4245	3208	569
4246	3209	568
4247	3209	568
4248	3210	567
4249	3210	566
4250	3211	565
4251	3211	565
4252	3212	564
4253	3212	563
4254	3213	562
4255	3214	561
4256	3214	561
4257	3215	560
4258	3215	559
4259	3216	558
4260	3217	557
4261	3218	557
4262	3219	556
4263	3221	556
4264	3223	555
4265	3224	554
4266	3225	554
4267	3227	553
4268	3229	552
4269	3231	552
4270	3232	551
4271	3232	550
4272	3232	550
4273	3233	549
4274	3234	548
4275	3234	547
4276	3235	546
4277	3235	546
4278	3236	545
4279	3236	544
4280	3237	543
4281	3237	542
4282	3238	542
4283	3239	541
4284	3240	540
4285	3241	540
4286	3242	539
4287	3244	538
4288	3246	538
4289	3248	537
4290	3251	537
4291	3255	536
4292	3256	536
4293	3259	535
4294	3261	535
4295	3263	534
4296	3265	534
4297	3265	533
4298	3267	532
4299	3268	532
4300	3269	531
4301	3270	530
4302	3270	529
4303	3271	528
4304	3271	528
4305	3272	527
4306	3272	526
4307	3273	525
4308	3273	524
4309	3273	524
4310	3274	523
4311	3274	522
4312	3275	521
4313	3275	520
4314	3275	520
4315	3276	519
4316	3276	518
4317	3277	517
4318	3277	516
4319	3278	516
4320	3278	515
4321	3279	514
4322	3279	513
4323	3280	512
4324	3280	511
4325	3281	511
4326	3281	510
4327	3282	509
4328	3282	508
4329	3283	508
4330	3283	507
4331	3283	506
4332	3284	505
4333	3284	504
4334	3284	503
4335	3285	503
4336	3285	502
4337	3286	501
4338	3286	500
4339	3286	499
4340	3287	499
4341	3287	498
4342	3288	497
4343	3288	496
4344	3288	495
4345	3289	495
4346	3289	494
4347	3290	493
4348	3291	492
4349	3291	491
4350	3292	491
4351	3293	490
4352	3293	489
4353	3295	488
4354	3296	488
4355	3297	487
4356	3297	486
4357	3298	485
4358	3298	485
4359	3298	484
4360	3299	483
4361	3300	482
4362	3300	481
4363	3300	481
4364	3301	480
4365	3302	479
4366	3303	478
4367	3303	478
4368	3304	477
4369	3304	476
4370	3304	475
4371	3305	474
4372	3305	473
4373	3306	473
4374	3306	472
4375	3307	471
4376	3307	470
4377	3308	470
4378	3309	469
4379	3309	468
4380	3310	467
4381	3310	466
4382	3311	466
4383	3311	465
4384	3312	464
4385	3312	463
4386	3312	462
4387	3313	462
4388	3313	461
4389	3314	460
4390	3314	459
4391	3314	458
4392	3315	458
4393	3316	457
4394	3317	456
4395	3318	455
4396	3318	455
4397	3318	454
4398	3319	453
4399	3320	452
4400	3320	451
4401	3320	451
4402	3321	450
4403	3322	449
4404	3322	448
4405	3322	447
4406	3323	447
4407	3324	446
4408	3325	445
4409	3326	444
4410	3326	444
4411	3327	443
4412	3327	442
4413	3327	441
4414	3328	441
4415	3328	440
4416	3329	439
4417	3329	438
4418	3330	437
4419	3331	437
4420	3332	436
4421	3332	435
4422	3333	434
4423	3333	434
4424	3333	433
4425	3335	432
4426	3336	431
4427	3336	431
4428	3337	430
4429	3338	429
4430	3338	428
4431	3339	427
4432	3339	427
4433	3340	426
4434	3340	425
4435	3341	424
4436	3341	423
4437	3341	423
4438	3342	422
4439	3342	421
4440	3342	420
4441	3343	419
4442	3343	419
4443	3344	418
4444	3344	417
4445	3345	416
4446	3345	416
4447	3346	415
4448	3347	414
4449	3348	413
4450	3348	412
4451	3348	412
4452	3349	411
4453	3349	410
4454	3350	409
4455	3350	409
4456	3351	408
4457	3351	407
4458	3351	406
4459	3352	405
4460	3352	405
4461	3353	404
4462	3353	403
4463	3354	402
4464	3354	401
4465	3355	401
4466	3356	400
4467	3356	399
4468	3356	398
4469	3357	398
4470	3357	397
4471	3358	396
4472	3358	395
4473	3359	394
4474	3360	394
4475	3360	393
4476	3361	392
4477	3362	391
4478	3363	391
4479	3365	390
4480	3365	389
4481	3367	389
4482	3368	388
4483	3369	387
4484	3370	386
4485	3370	386
4486	3371	385
4487	3371	384
4488	3372	383
4489	3372	383
4490	3372	382
4491	3373	381
4492	3374	380
4493	3374	379
4494	3374	379
4495	3375	378
4496	3376	377
4497	3376	376
4498	3376	376
4499	3377	375
4500	3377	374
4501	3378	373
4502	3378	372
4503	3379	372
4504	3379	371
4505	3379	370
4506	3380	369
4507	3380	368
4508	3380	368
4509	3381	367
4510	3381	366
4511	3382	365
4512	3382	365
4513	3382	364
4514	3383	363
4515	3383	362
4516	3384	361
4517	3384	361
4518	3385	360
4519	3386	359
4520	3387	358
4521	3387	358
4522	3388	357
4523	3389	356
4524	3391	356
4525	3392	355
4526	3394	354
4527	3396	354
4528	3397	353
4529	3397	352
4530	3398	351
4531	3398	350
4532	3400	350
4533	3402	349
4534	3402	348
4535	3402	348
4536	3403	347
4537	3404	346
4538	3404	345
4539	3405	345
4540	3405	344
4541	3406	343
4542	3406	342
4543	3407	341
4544	3408	341
4545	3409	340
4546	3411	339
4547	3412	339
4548	3413	338
4549	3415	337
4550	3417	337
4551	3418	336
4552	3420	335
4553	3421	335
4554	3421	334
4555	3421	333
4556	3422	332
4557	3422	331
4558	3423	331
4559	3424	330
4560	3424	329
4561	3425	328
4562	3426	328
4563	3427	327
4564	3429	326
4565	3430	326
4566	3431	325
4567	3433	324
4568	3435	324
4569	3436	323
4570	3437	322
4571	3438	321
4572	3439	321
4573	3440	320
4574	3441	319
4575	3443	319
4576	3445	318
4577	3449	317
4578	3451	317
4579	3452	316
4580	3456	316
4581	3457	315
4582	3457	314
4583	3458	313
4584	3458	313
4585	3458	312
4586	3459	311
4587	3460	310
4588	3460	309
4589	3460	309
4590	3462	308
4591	3462	307
4592	3463	306
4593	3463	306
4594	3464	305
4595	3464	304
4596	3464	303
4597	3465	302
4598	3465	302
4599	3465	301
4600	3466	300
4601	3466	299
4602	3466	299
4603	3467	298
4604	3468	297
4605	3468	296
4606	3469	295
4607	3469	295
4608	3471	294
4609	3472	293
4610	3472	292
4611	3473	292
4612	3473	291
4613	3473	290
4614	3474	289
4615	3474	289
4616	3474	288
4617	3474	287
4618	3475	286
4619	3476	285
4620	3477	285
4621	3477	284
4622	3478	283
4623	3478	282
4624	3479	282
4625	3479	281
4626	3480	280
4627	3481	279
4628	3482	279
4629	3482	278
4630	3482	277
4631	3483	276
4632	3484	276
4633	3485	275
4634	3486	274
4635	3487	273
4636	3488	273
4637	3488	272
4638	3489	271
4639	3489	270
4640	3490	270
4641	3491	269
4642	3491	268
4643	3491	267
4644	3493	267
4645	3494	266
4646	3495	265
4647	3495	264
4648	3495	263
4649	3496	263
4650	3499	262
4651	3500	261
4652	3501	261
4653	3502	260
4654	3502	259
4655	3503	258
4656	3504	258
4657	3504	257
4658	3506	256
4659	3509	256
4660	3510	255
4661	3512	254
4662	3514	253
4663	3515	253
4664	3516	252
4665	3518	251
4666	3519	251
4667	3521	250
4668	3523	249
4669	3526	249
4670	3527	248
4671	3528	247
4672	3530	247
4673	3530	246
4674	3530	245
4675	3531	244
4676	3531	243
4677	3532	243
4678	3533	242
4679	3533	241
4680	3533	240
4681	3534	240
4682	3535	239
4683	3535	238
4684	3536	237
4685	3536	236
4686	3537	236
4687	3537	235
4688	3538	234
4689	3538	233
4690	3539	233
4691	3539	232
4692	3540	231
4693	3540	230
4694	3541	230
4695	3542	229
4696	3542	228
4697	3543	227
4698	3543	226
4699	3543	226
4700	3544	225
4701	3544	224
4702	3545	223
4703	3545	223
4704	3545	222
4705	3546	221
4706	3546	220
4707	3547	220
4708	3548	219
4709	3549	218
4710	3550	217
4711	3550	217
4712	3551	216
4713	3551	215
4714	3552	214
4715	3552	213
4716	3553	213
4717	3553	212
4718	3554	211
4719	3554	210
4720	3555	210
4721	3555	209
4722	3555	208
4723	3556	207
4724	3557	207
4725	3557	206
4726	3558	205
4727	3559	204
4728	3560	204
4729	3560	203
4730	3560	202
4731	3561	201
4732	3561	200
4733	3562	200
4734	3562	199
4735	3562	198
4736	3562	197
4737	3563	197
4738	3563	196
4739	3564	195
4740	3564	194
4741	3565	193
4742	3566	193
4743	3567	192
4744	3567	191
4745	3568	190
4746	3568	190
4747	3569	189
4748	3569	188
4749	3569	187
4750	3570	187
4751	3570	186
4752	3570	185
4753	3571	184
4754	3571	184
4755	3571	183
4756	3572	182
4757	3572	181
4758	3572	180
4759	3573	180
4760	3575	179
4761	3575	178
4762	3575	177
4763	3576	177
4764	3576	176
4765	3577	175
4766	3578	174
4767	3579	174
4768	3579	173
4769	3580	172
4770	3580	171
4771	3581	171
4772	3581	170
4773	3582	169
4774	3582	168
4775	3583	168
4776	3583	167
4777	3584	166
4778	3584	165
4779	3585	165
4780	3586	164
4781	3587	163
4782	3589	162
4783	3589	162
4784	3589	161
4785	3590	160
4786	3590	159
4787	3590	158
4788	3590	158
4789	3591	157
4790	3591	156
4791	3593	155
4792	3594	155
4793	3596	154
4794	3597	153
4795	3598	153
4796	3599	152
4797	3601	151
4798	3601	150
4799	3602	150
4800	3603	149
4801	3604	148
4802	3605	147
4803	3605	147
4804	3606	146
4805	3606	145
4806	3606	144
4807	3606	144
4808	3607	143
4809	3608	142
4810	3609	141
4811	3609	141
4812	3610	140
4813	3610	139
4814	3611	138
4815	3613	138
4816	3613	137
4817	3616	136
4818	3616	135
4819	3618	135
4820	3620	134
4821	3621	133
4822	3623	132
4823	3623	132
4824	3624	131
4825	3627	130
4826	3629	130
4827	3631	129
4828	3632	128
4829	3633	127
4830	3634	127
4831	3635	126
4832	3636	125
4833	3637	124
4834	3637	124
4835	3638	123
4836	3638	122
4837	3639	121
4838	3639	121
4839	3641	120
4840	3642	119
4841	3642	118
4842	3642	118
4843	3643	117
4844	3644	116
4845	3644	115
4846	3644	115
4847	3644	114
4848	3645	113
4849	3645	112
4850	3646	111
4851	3647	111
4852	3647	110
4853	3648	109
4854	3648	108
4855	3649	108
4856	3649	107
4857	3650	106
4858	3650	105
4859	3651	105
4860	3652	104
4861	3653	103
4862	3653	102
4863	3655	102
4864	3655	101
4865	3656	100
4866	3656	99
4867	3657	99
4868	3657	98
4869	3658	97
4870	3658	96
4871	3658	96
4872	3659	95
4873	3660	94
4874	3660	93
4875	3661	93
4876	3662	92
4877	3664	91
4878	3664	90
4879	3664	90
4880	3665	89
4881	3665	88
4882	3666	87
4883	3666	87
4884	3666	86
4885	3667	85
4886	3667	84
4887	3668	84
4888	3668	83
4889	3669	82
4890	3670	81
4891	3671	81
4892	3671	80
4893	3672	79
4894	3672	78
4895	3673	78
4896	3673	77
4897	3674	76
4898	3674	75
4899	3674	74
4900	3674	74
4901	3675	73
4902	3675	72
4903	3676	71
4904	3677	71
4905	3677	70
4906	3677	69
4907	3678	68
4908	3679	68
4909	3679	67
4910	3680	66
4911	3681	65
4912	3681	65
4913	3682	64
4914	3682	63
4915	3682	62
4916	3683	62
4917	3684	61
4918	3685	60
4919	3686	59
4920	3686	59
4921	3687	58
4922	3687	57
4923	3687	56
4924	3688	56
4925	3688	55
4926	3689	54
4927	3689	53
4928	3689	53
4929	3690	52
4930	3690	51
4931	3691	50
4932	3691	50
4933	3692	49
4934	3692	48
4935	3692	47
4936	3693	47
4937	3693	46
4938	3694	45
4939	3694	44
4940	3694	44
4941	3695	43
4942	3696	42
4943	3696	41
4944	3696	41
4945	3697	40
4946	3698	39
4947	3698	38
4948	3698	38
4949	3700	37
4950	3701	36
4951	3701	35
4952	3701	35
4953	3702	34
4954	3702	33
4955	3703	32
4956	3703	32
4957	3703	31
4958	3704	30
4959	3705	29
4960	3707	29
4961	3708	28
4962	3709	27
4963	3709	26
4964	3710	26
4965	3710	25
4966	3711	24
4967	3711	23
4968	3712	23
4969	3713	22
4970	3713	21
4971	3714	20
4972	3715	20
4973	3715	19
4974	3715	18
4975	3716	17
4976	3717	17
4977	3718	16
4978	3718	15
4979	3719	14
4980	3719	14
4981	3719	13
4982	3720	12
4983	3721	11
4984	3721	11
4985	3722	10
4986	3723	9
4987	3723	8
4988	3724	8
4989	3724	7
4990	3724	6
4991	3725	5
4992	3725	5
4993	3725	4
4994	3726	3
4995	3726	2
4996	3727	2
4997	3727	1
4998	3727	0
4999	3728	0
