iter	MultiRMSE
1664	1037.355885
1665	1037.332387
1666	1037.2962
1667	1037.263739
1668	1037.24456
1669	1037.205794
1670	1037.177652
1671	1037.152689
1672	1037.121281
1673	1037.090383
1674	1037.067532
1675	1037.039397
1676	1037.001083
1677	1036.965528
1678	1036.929887
1679	1036.908593
1680	1036.896343
1681	1036.874989
1682	1036.856657
1683	1036.819177
1684	1036.79242
1685	1036.762197
1686	1036.736816
1687	1036.71299
1688	1036.693216
1689	1036.655713
1690	1036.629514
1691	1036.610549
1692	1036.590885
1693	1036.565989
1694	1036.539646
1695	1036.496025
1696	1036.474967
1697	1036.451738
1698	1036.408807
1699	1036.38833
1700	1036.355426
1701	1036.321409
1702	1036.296964
1703	1036.281629
1704	1036.23585
1705	1036.22033
1706	1036.1959
1707	1036.177462
1708	1036.131014
1709	1036.105626
1710	1036.077231
1711	1036.034185
1712	1036.00776
1713	1035.982163
1714	1035.957461
1715	1035.936289
1716	1035.898236
1717	1035.861449
1718	1035.83819
1719	1035.813023
1720	1035.780058
1721	1035.751415
1722	1035.718683
1723	1035.684947
1724	1035.66869
1725	1035.643523
1726	1035.616163
1727	1035.580552
1728	1035.547344
1729	1035.514207
1730	1035.496126
1731	1035.466935
1732	1035.442287
1733	1035.422595
1734	1035.390294
1735	1035.365381
1736	1035.310391
1737	1035.287324
1738	1035.249528
1739	1035.221683
1740	1035.176097
1741	1035.153328
1742	1035.126736
1743	1035.092249
1744	1035.070838
1745	1035.051031
1746	1035.032877
1747	1035.007393
1748	1034.978599
1749	1034.937653
1750	1034.921418
1751	1034.865613
1752	1034.82186
1753	1034.791413
1754	1034.761979
1755	1034.7307
1756	1034.701556
1757	1034.685141
1758	1034.654392
1759	1034.632287
1760	1034.613402
1761	1034.584239
1762	1034.541702
1763	1034.504016
1764	1034.483751
1765	1034.426737
1766	1034.396832
1767	1034.382521
1768	1034.362615
1769	1034.326506
1770	1034.279858
1771	1034.242929
1772	1034.226297
1773	1034.199638
1774	1034.156434
1775	1034.12102
1776	1034.097413
1777	1034.070871
1778	1034.047426
1779	1034.025334
1780	1034.005929
1781	1033.969353
1782	1033.942437
1783	1033.911533
1784	1033.864883
1785	1033.845295
1786	1033.825769
1787	1033.790959
1788	1033.751557
1789	1033.714273
1790	1033.689398
1791	1033.652901
1792	1033.61457
1793	1033.592276
1794	1033.568487
1795	1033.544018
1796	1033.524375
1797	1033.470277
1798	1033.441012
1799	1033.405153
1800	1033.37287
1801	1033.352221
1802	1033.33939
1803	1033.302024
1804	1033.284354
1805	1033.261271
1806	1033.227121
1807	1033.20152
1808	1033.185837
1809	1033.170001
1810	1033.135873
1811	1033.114261
1812	1033.094476
1813	1033.065682
1814	1033.043351
1815	1033.016453
1816	1032.987481
1817	1032.960732
1818	1032.918721
1819	1032.886275
1820	1032.861341
1821	1032.838943
1822	1032.806661
1823	1032.78096
1824	1032.755733
1825	1032.735003
1826	1032.696029
1827	1032.671311
1828	1032.652617
1829	1032.632961
1830	1032.611922
1831	1032.583979
1832	1032.545863
1833	1032.519428
1834	1032.484568
1835	1032.457288
1836	1032.432954
1837	1032.413234
1838	1032.378388
1839	1032.335269
1840	1032.30351
1841	1032.260939
1842	1032.246429
1843	1032.202688
1844	1032.171571
1845	1032.115738
1846	1032.084026
1847	1032.064494
1848	1032.039138
1849	1032.010731
1850	1031.969809
1851	1031.92964
1852	1031.879833
1853	1031.837455
1854	1031.815064
1855	1031.780933
1856	1031.761911
1857	1031.74233
1858	1031.720041
1859	1031.676953
1860	1031.637756
1861	1031.609654
1862	1031.573648
1863	1031.526986
1864	1031.49969
1865	1031.467463
1866	1031.431535
1867	1031.410279
1868	1031.38685
1869	1031.359283
1870	1031.325256
1871	1031.307119
1872	1031.283518
1873	1031.266123
1874	1031.243681
1875	1031.228163
1876	1031.210835
1877	1031.188955
1878	1031.171231
1879	1031.15318
1880	1031.11734
1881	1031.103799
1882	1031.050641
1883	1031.021586
1884	1031.008157
1885	1030.978127
1886	1030.953834
1887	1030.931694
1888	1030.888036
1889	1030.866973
1890	1030.846632
1891	1030.814472
1892	1030.79465
1893	1030.772552
1894	1030.754724
1895	1030.724168
1896	1030.702545
1897	1030.667088
1898	1030.649448
1899	1030.623619
1900	1030.599858
1901	1030.574481
1902	1030.531375
1903	1030.505749
1904	1030.473608
1905	1030.434236
1906	1030.415085
1907	1030.388386
1908	1030.373015
1909	1030.35106
1910	1030.324714
1911	1030.300747
1912	1030.269797
1913	1030.240376
1914	1030.188976
1915	1030.163937
1916	1030.142374
1917	1030.122358
1918	1030.098378
1919	1030.058479
1920	1030.027096
1921	1030.001842
1922	1029.977288
1923	1029.955844
1924	1029.919763
1925	1029.874006
1926	1029.847988
1927	1029.802023
1928	1029.758006
1929	1029.730303
1930	1029.704448
1931	1029.666571
1932	1029.641156
1933	1029.619405
1934	1029.596435
1935	1029.577799
1936	1029.53159
1937	1029.499072
1938	1029.469102
1939	1029.44379
1940	1029.415396
1941	1029.370615
1942	1029.345372
1943	1029.319918
1944	1029.295774
1945	1029.252227
1946	1029.233059
1947	1029.207234
1948	1029.189659
1949	1029.151617
1950	1029.125933
1951	1029.072728
1952	1029.042996
1953	1029.011206
1954	1028.97338
1955	1028.932316
1956	1028.902902
1957	1028.887608
1958	1028.853052
1959	1028.816376
1960	1028.790672
1961	1028.753495
1962	1028.738689
1963	1028.714048
1964	1028.671383
1965	1028.641333
1966	1028.608454
1967	1028.591309
1968	1028.568461
1969	1028.535424
1970	1028.490203
1971	1028.466492
1972	1028.445843
1973	1028.385369
1974	1028.353217
1975	1028.317308
1976	1028.296939
1977	1028.259255
1978	1028.22709
1979	1028.207609
1980	1028.175005
1981	1028.140129
1982	1028.108899
1983	1028.073657
1984	1028.048851
1985	1028.015002
1986	1027.979714
1987	1027.946294
1988	1027.918673
1989	1027.898173
1990	1027.86814
1991	1027.846002
1992	1027.810645
1993	1027.775502
1994	1027.75578
1995	1027.726022
1996	1027.709211
1997	1027.672079
1998	1027.64115
1999	1027.623912
2000	1027.610533
2001	1027.597
2002	1027.566208
2003	1027.527238
2004	1027.499905
2005	1027.480732
2006	1027.435575
2007	1027.401528
2008	1027.379559
2009	1027.34672
2010	1027.310947
2011	1027.28097
2012	1027.25933
2013	1027.236233
2014	1027.212914
2015	1027.175125
2016	1027.15337
2017	1027.114121
2018	1027.067815
2019	1027.046952
2020	1027.011315
2021	1026.985153
2022	1026.940794
2023	1026.908282
2024	1026.87516
2025	1026.848238
2026	1026.81681
2027	1026.786607
2028	1026.756757
2029	1026.738551
2030	1026.704948
2031	1026.681355
2032	1026.664285
2033	1026.641173
2034	1026.603685
2035	1026.581915
2036	1026.560826
2037	1026.529535
2038	1026.507826
2039	1026.481929
2040	1026.453369
2041	1026.423782
2042	1026.403339
2043	1026.367121
2044	1026.32249
2045	1026.297008
2046	1026.275774
2047	1026.249824
2048	1026.22722
2049	1026.207023
2050	1026.182161
2051	1026.147236
2052	1026.112019
2053	1026.091121
2054	1026.059007
2055	1026.009233
2056	1025.988812
2057	1025.951573
2058	1025.909224
2059	1025.875193
2060	1025.845654
2061	1025.821457
2062	1025.783997
2063	1025.764547
2064	1025.75286
2065	1025.736628
2066	1025.715749
2067	1025.678701
2068	1025.656659
2069	1025.623787
2070	1025.589866
2071	1025.566914
2072	1025.522577
2073	1025.485541
2074	1025.451597
2075	1025.4307
2076	1025.408812
2077	1025.395067
2078	1025.37257
2079	1025.341036
2080	1025.313888
2081	1025.301538
2082	1025.265498
2083	1025.236402
2084	1025.216052
2085	1025.196851
2086	1025.167137
2087	1025.14024
2088	1025.110901
2089	1025.055108
2090	1025.015631
2091	1025.002478
2092	1024.967542
2093	1024.954437
2094	1024.934162
2095	1024.918091
2096	1024.900157
2097	1024.872257
2098	1024.857687
2099	1024.830278
2100	1024.794146
2101	1024.774656
2102	1024.726236
2103	1024.681347
2104	1024.668694
2105	1024.646443
2106	1024.619776
2107	1024.604953
2108	1024.577757
2109	1024.556957
2110	1024.536935
2111	1024.49639
2112	1024.467381
2113	1024.437403
2114	1024.41875
2115	1024.390007
2116	1024.367778
2117	1024.334074
2118	1024.288471
2119	1024.261517
2120	1024.242648
2121	1024.21739
2122	1024.197132
2123	1024.158846
2124	1024.136251
2125	1024.103048
2126	1024.08919
2127	1024.062222
2128	1024.033894
2129	1024.008258
2130	1023.983162
2131	1023.959863
2132	1023.935545
2133	1023.888935
2134	1023.855451
2135	1023.836289
2136	1023.820259
2137	1023.790696
2138	1023.760119
2139	1023.735402
2140	1023.706687
2141	1023.680985
2142	1023.654042
2143	1023.621867
2144	1023.599647
2145	1023.571397
2146	1023.544491
2147	1023.516236
2148	1023.48595
2149	1023.457687
2150	1023.439357
2151	1023.412095
2152	1023.381838
2153	1023.357929
2154	1023.341817
2155	1023.308016
2156	1023.281781
2157	1023.253846
2158	1023.225082
2159	1023.187411
2160	1023.157438
2161	1023.120667
2162	1023.105344
2163	1023.086701
2164	1023.054238
2165	1023.038303
2166	1023.020489
2167	1023.005007
2168	1022.946316
2169	1022.897103
2170	1022.859466
2171	1022.840785
2172	1022.824438
2173	1022.798651
2174	1022.768515
2175	1022.7368
2176	1022.711953
2177	1022.673315
2178	1022.638558
2179	1022.61622
2180	1022.599045
2181	1022.570571
2182	1022.534128
2183	1022.508797
2184	1022.489839
2185	1022.462064
2186	1022.440758
2187	1022.423951
2188	1022.398273
2189	1022.358794
2190	1022.320792
2191	1022.297651
2192	1022.267991
2193	1022.240102
2194	1022.217603
2195	1022.194385
2196	1022.165252
2197	1022.131262
2198	1022.101938
2199	1022.084054
2200	1022.060516
2201	1022.034378
2202	1021.968568
2203	1021.956833
2204	1021.928161
2205	1021.899434
2206	1021.864481
2207	1021.839953
2208	1021.816326
2209	1021.77721
2210	1021.753146
2211	1021.732862
2212	1021.700585
2213	1021.658404
2214	1021.646624
2215	1021.621699
2216	1021.581997
2217	1021.561804
2218	1021.513595
2219	1021.480364
2220	1021.440458
2221	1021.412521
2222	1021.393274
2223	1021.366017
2224	1021.329136
2225	1021.311933
2226	1021.289415
2227	1021.272859
2228	1021.241847
2229	1021.209871
2230	1021.172579
2231	1021.147383
2232	1021.127066
2233	1021.093263
2234	1021.063277
2235	1021.019114
2236	1021.005098
2237	1020.968243
2238	1020.942659
2239	1020.922062
2240	1020.905142
2241	1020.879659
2242	1020.862457
2243	1020.822965
2244	1020.807462
2245	1020.777558
2246	1020.750454
2247	1020.729263
2248	1020.701412
2249	1020.657115
2250	1020.636489
2251	1020.616407
2252	1020.592443
2253	1020.576626
2254	1020.545996
2255	1020.522012
2256	1020.503274
2257	1020.48466
2258	1020.456121
2259	1020.424429
2260	1020.380188
2261	1020.352048
2262	1020.331071
2263	1020.299358
2264	1020.245085
2265	1020.200812
2266	1020.169674
2267	1020.131032
2268	1020.095055
2269	1020.067701
2270	1020.033935
2271	1020.013083
2272	1019.979425
2273	1019.948994
2274	1019.905971
2275	1019.892315
2276	1019.863273
2277	1019.843653
2278	1019.796483
2279	1019.776613
2280	1019.761016
2281	1019.730414
2282	1019.71236
2283	1019.685016
2284	1019.651366
2285	1019.619006
2286	1019.576133
2287	1019.554714
2288	1019.528016
2289	1019.502613
2290	1019.481835
2291	1019.458394
2292	1019.433196
2293	1019.417314
2294	1019.39536
2295	1019.377414
2296	1019.346573
2297	1019.315274
2298	1019.300982
2299	1019.273101
2300	1019.256109
2301	1019.219892
2302	1019.188062
2303	1019.170119
2304	1019.133335
2305	1019.093168
2306	1019.037599
2307	1019.018431
2308	1018.996967
2309	1018.975463
2310	1018.932093
2311	1018.910282
2312	1018.846967
2313	1018.823873
2314	1018.795839
2315	1018.756896
2316	1018.734789
2317	1018.712332
2318	1018.689641
2319	1018.676369
2320	1018.631141
2321	1018.613619
2322	1018.601462
2323	1018.572549
2324	1018.534191
2325	1018.501918
2326	1018.486608
2327	1018.455094
2328	1018.437011
2329	1018.405682
2330	1018.385717
2331	1018.367664
2332	1018.323735
2333	1018.299128
2334	1018.27319
2335	1018.252312
2336	1018.208678
2337	1018.177521
2338	1018.13908
2339	1018.115338
2340	1018.098271
2341	1018.079466
2342	1018.060977
2343	1018.04881
2344	1018.026788
2345	1018.003879
2346	1017.983642
2347	1017.952196
2348	1017.930833
2349	1017.909624
2350	1017.874706
2351	1017.849315
2352	1017.803906
2353	1017.785108
2354	1017.768492
2355	1017.755186
2356	1017.739794
2357	1017.718199
2358	1017.694735
2359	1017.672151
2360	1017.638608
2361	1017.617586
2362	1017.583629
2363	1017.563807
2364	1017.539476
2365	1017.514787
2366	1017.494342
2367	1017.464289
2368	1017.434327
2369	1017.414172
2370	1017.392963
2371	1017.362764
2372	1017.34828
2373	1017.33695
2374	1017.308602
2375	1017.288514
2376	1017.263027
2377	1017.242319
2378	1017.21796
2379	1017.200106
2380	1017.171675
2381	1017.155683
2382	1017.128137
2383	1017.105969
2384	1017.085547
2385	1017.065642
2386	1017.041245
2387	1017.014303
2388	1016.984409
2389	1016.959078
2390	1016.938226
2391	1016.912259
2392	1016.896813
2393	1016.858121
2394	1016.840146
2395	1016.807604
2396	1016.783843
2397	1016.749886
2398	1016.727445
2399	1016.69018
2400	1016.669131
2401	1016.643277
2402	1016.626448
2403	1016.600087
2404	1016.567616
2405	1016.539811
2406	1016.508122
2407	1016.474673
2408	1016.451252
2409	1016.42509
2410	1016.397125
2411	1016.365684
2412	1016.325572
2413	1016.28266
2414	1016.256088
2415	1016.231335
2416	1016.20773
2417	1016.182103
2418	1016.156841
2419	1016.120499
2420	1016.097282
2421	1016.079542
2422	1016.045799
2423	1016.004806
2424	1015.96865
2425	1015.943653
2426	1015.92412
2427	1015.872593
2428	1015.859995
2429	1015.840419
2430	1015.81268
2431	1015.786007
2432	1015.760639
2433	1015.744555
2434	1015.727269
2435	1015.681924
2436	1015.660344
2437	1015.645023
2438	1015.631122
2439	1015.605653
2440	1015.588519
2441	1015.569331
2442	1015.554031
2443	1015.532519
2444	1015.515191
2445	1015.481759
2446	1015.455546
2447	1015.433197
2448	1015.397476
2449	1015.376049
2450	1015.334729
2451	1015.312931
2452	1015.277505
2453	1015.241212
2454	1015.205086
2455	1015.17526
2456	1015.151594
2457	1015.123858
2458	1015.107948
2459	1015.071441
2460	1015.040447
2461	1015.006536
2462	1014.990051
2463	1014.969938
2464	1014.930915
2465	1014.903681
2466	1014.881715
2467	1014.84484
2468	1014.825202
2469	1014.792244
2470	1014.766214
2471	1014.743412
2472	1014.707668
2473	1014.684937
2474	1014.656156
2475	1014.627834
2476	1014.610312
2477	1014.586212
2478	1014.546579
2479	1014.504862
2480	1014.482063
2481	1014.447621
2482	1014.414199
2483	1014.381738
2484	1014.34583
2485	1014.310307
2486	1014.294097
2487	1014.2649
2488	1014.208097
2489	1014.18528
2490	1014.160349
2491	1014.137482
2492	1014.099798
2493	1014.079683
2494	1014.037165
2495	1014.004406
2496	1013.984839
2497	1013.971682
2498	1013.944782
2499	1013.918294
2500	1013.884879
2501	1013.866704
2502	1013.827812
2503	1013.801753
2504	1013.761672
2505	1013.736633
2506	1013.718095
2507	1013.692913
2508	1013.645272
2509	1013.6333
2510	1013.602288
2511	1013.567663
2512	1013.544245
2513	1013.518142
2514	1013.502436
2515	1013.484411
2516	1013.452336
2517	1013.420175
2518	1013.392669
2519	1013.371484
2520	1013.334422
2521	1013.295319
2522	1013.275341
2523	1013.25033
2524	1013.216024
2525	1013.195721
2526	1013.16415
2527	1013.130945
2528	1013.086022
2529	1013.061795
2530	1013.049716
2531	1013.019226
2532	1012.99781
2533	1012.977142
2534	1012.94655
2535	1012.925151
2536	1012.907169
2537	1012.887585
2538	1012.846651
2539	1012.82271
2540	1012.795617
2541	1012.75003
2542	1012.731428
2543	1012.705522
2544	1012.683214
2545	1012.653186
2546	1012.636321
2547	1012.612399
2548	1012.586638
2549	1012.547983
2550	1012.523129
2551	1012.498984
2552	1012.482137
2553	1012.463351
2554	1012.442497
2555	1012.388117
2556	1012.363228
2557	1012.340469
2558	1012.277124
2559	1012.250402
2560	1012.227043
2561	1012.207194
2562	1012.184568
2563	1012.140938
2564	1012.112974
2565	1012.094863
2566	1012.071263
2567	1012.054094
2568	1012.014097
2569	1011.979364
2570	1011.947918
2571	1011.924075
2572	1011.911912
2573	1011.893168
2574	1011.866488
2575	1011.839087
2576	1011.808225
2577	1011.785802
2578	1011.755432
2579	1011.727174
2580	1011.698718
2581	1011.66873
2582	1011.651006
2583	1011.631371
2584	1011.605958
2585	1011.584852
2586	1011.550226
2587	1011.507785
2588	1011.488684
2589	1011.447963
2590	1011.430323
2591	1011.408239
2592	1011.380698
2593	1011.329905
2594	1011.31189
2595	1011.29252
2596	1011.277557
2597	1011.253416
2598	1011.228638
2599	1011.203553
2600	1011.179843
2601	1011.137646
2602	1011.105521
2603	1011.088823
2604	1011.066392
2605	1011.030483
2606	1011.00612
2607	1010.979059
2608	1010.963942
2609	1010.930599
2610	1010.900901
2611	1010.883754
2612	1010.863948
2613	1010.844399
2614	1010.820508
2615	1010.780881
2616	1010.754653
2617	1010.721098
2618	1010.697284
2619	1010.677214
2620	1010.638509
2621	1010.611942
2622	1010.581113
2623	1010.562465
2624	1010.528895
2625	1010.491154
2626	1010.450656
2627	1010.427157
2628	1010.406318
2629	1010.387431
2630	1010.357628
2631	1010.340755
2632	1010.306474
2633	1010.287271
2634	1010.270556
2635	1010.245423
2636	1010.221185
2637	1010.18059
2638	1010.147804
2639	1010.130288
2640	1010.100005
2641	1010.080488
2642	1010.056075
2643	1010.03317
2644	1010.009767
2645	1009.991448
2646	1009.973272
2647	1009.952033
2648	1009.922039
2649	1009.897944
2650	1009.841303
2651	1009.794949
2652	1009.776667
2653	1009.755029
2654	1009.717417
2655	1009.690939
2656	1009.66492
2657	1009.643356
2658	1009.623684
2659	1009.611488
2660	1009.587489
2661	1009.570843
2662	1009.546528
2663	1009.51251
2664	1009.48839
2665	1009.469721
2666	1009.453839
2667	1009.434149
2668	1009.414304
2669	1009.397064
2670	1009.382626
2671	1009.352046
2672	1009.312459
2673	1009.270112
2674	1009.237059
2675	1009.211185
2676	1009.166759
2677	1009.127307
2678	1009.101996
2679	1009.059802
2680	1009.034918
2681	1009.009673
2682	1008.975059
2683	1008.961128
2684	1008.938413
2685	1008.921023
2686	1008.886503
2687	1008.8634
2688	1008.838307
2689	1008.811545
2690	1008.778401
2691	1008.761604
2692	1008.740237
2693	1008.710609
2694	1008.681906
2695	1008.646501
2696	1008.625946
2697	1008.605171
2698	1008.567634
2699	1008.544137
2700	1008.512828
2701	1008.480946
2702	1008.456501
2703	1008.430597
2704	1008.387851
2705	1008.347903
2706	1008.312577
2707	1008.29082
2708	1008.245755
2709	1008.215028
2710	1008.196324
2711	1008.165546
2712	1008.134615
2713	1008.096221
2714	1008.081735
2715	1008.059919
2716	1008.03657
2717	1007.997594
2718	1007.970884
2719	1007.948463
2720	1007.920832
2721	1007.89648
2722	1007.864728
2723	1007.842145
2724	1007.806664
2725	1007.777138
2726	1007.760505
2727	1007.732889
2728	1007.703541
2729	1007.669563
2730	1007.64083
2731	1007.59988
2732	1007.578611
2733	1007.55697
2734	1007.528899
2735	1007.500223
2736	1007.483205
2737	1007.442157
2738	1007.417069
2739	1007.39853
2740	1007.372926
2741	1007.348656
2742	1007.319403
2743	1007.29235
2744	1007.263789
2745	1007.238354
2746	1007.184584
2747	1007.161451
2748	1007.141316
2749	1007.119343
2750	1007.101834
2751	1007.079316
2752	1007.050311
2753	1007.026135
2754	1007.002588
2755	1006.978493
2756	1006.945575
2757	1006.916933
2758	1006.899379
2759	1006.886786
2760	1006.867716
2761	1006.836055
2762	1006.80247
2763	1006.768741
2764	1006.74747
2765	1006.71207
2766	1006.685605
2767	1006.645276
2768	1006.630817
2769	1006.609609
2770	1006.585467
2771	1006.552265
2772	1006.533938
2773	1006.507392
2774	1006.473858
2775	1006.456485
2776	1006.433715
2777	1006.400183
2778	1006.380125
2779	1006.357279
2780	1006.330915
2781	1006.315573
2782	1006.280655
2783	1006.249113
2784	1006.225996
2785	1006.212266
2786	1006.189587
2787	1006.148088
2788	1006.115112
2789	1006.089397
2790	1006.069544
2791	1006.052381
2792	1006.011872
2793	1005.971876
2794	1005.932924
2795	1005.904448
2796	1005.877507
2797	1005.851002
2798	1005.823786
2799	1005.787802
2800	1005.75179
2801	1005.731126
2802	1005.71702
2803	1005.684247
2804	1005.647421
2805	1005.635015
2806	1005.603222
2807	1005.568813
2808	1005.542718
2809	1005.507548
2810	1005.494362
2811	1005.479238
2812	1005.436775
2813	1005.402485
2814	1005.37962
2815	1005.36257
2816	1005.341096
2817	1005.303813
2818	1005.272613
2819	1005.213476
2820	1005.184093
2821	1005.160831
2822	1005.116627
2823	1005.091341
2824	1005.050038
2825	1005.025575
2826	1004.988864
2827	1004.969893
2828	1004.953506
2829	1004.923749
2830	1004.895448
2831	1004.84946
2832	1004.82895
2833	1004.793296
2834	1004.776817
2835	1004.757001
2836	1004.716442
2837	1004.69925
2838	1004.667548
2839	1004.644748
2840	1004.612497
2841	1004.582114
2842	1004.549336
2843	1004.51972
2844	1004.498294
2845	1004.474159
2846	1004.440955
2847	1004.397733
2848	1004.368031
2849	1004.352461
2850	1004.334312
2851	1004.31307
2852	1004.279424
2853	1004.2552
2854	1004.237531
2855	1004.201201
2856	1004.180384
2857	1004.138183
2858	1004.103782
2859	1004.087394
2860	1004.060523
2861	1004.035133
2862	1004.019001
2863	1003.976601
2864	1003.959996
2865	1003.932315
2866	1003.881239
2867	1003.833193
2868	1003.819245
2869	1003.801286
2870	1003.779851
2871	1003.755618
2872	1003.729749
2873	1003.69527
2874	1003.673574
2875	1003.653331
2876	1003.633394
2877	1003.608908
2878	1003.584513
2879	1003.550062
2880	1003.518835
2881	1003.496339
2882	1003.465743
2883	1003.446453
2884	1003.425488
2885	1003.408028
2886	1003.356467
2887	1003.332733
2888	1003.293412
2889	1003.275184
2890	1003.255101
2891	1003.2353
2892	1003.212986
2893	1003.184847
2894	1003.15958
2895	1003.128976
2896	1003.105146
2897	1003.083654
2898	1003.066265
2899	1003.045965
2900	1003.026372
2901	1003.007134
2902	1002.987853
2903	1002.948655
2904	1002.916705
2905	1002.884685
2906	1002.85742
2907	1002.82245
2908	1002.805273
2909	1002.784547
2910	1002.757549
2911	1002.734109
2912	1002.714053
2913	1002.699774
2914	1002.668797
2915	1002.639222
2916	1002.621261
2917	1002.598786
2918	1002.564546
2919	1002.546477
2920	1002.517876
2921	1002.49231
2922	1002.472979
2923	1002.448576
2924	1002.390188
2925	1002.374532
2926	1002.355003
2927	1002.318851
2928	1002.292761
2929	1002.273866
2930	1002.25964
2931	1002.242627
2932	1002.224057
2933	1002.190073
2934	1002.173286
2935	1002.136159
2936	1002.113962
2937	1002.091802
2938	1002.073455
2939	1002.052369
2940	1002.038278
2941	1002.011768
2942	1001.997795
2943	1001.982578
2944	1001.962454
2945	1001.942696
2946	1001.921863
2947	1001.895042
2948	1001.868706
2949	1001.837215
2950	1001.811427
2951	1001.758613
2952	1001.728604
2953	1001.697084
2954	1001.679078
2955	1001.652443
2956	1001.621344
2957	1001.593273
2958	1001.575637
2959	1001.536072
2960	1001.497142
2961	1001.469249
2962	1001.449463
2963	1001.415792
2964	1001.392543
2965	1001.369435
2966	1001.349907
2967	1001.318494
2968	1001.279919
2969	1001.253922
2970	1001.236322
2971	1001.221819
2972	1001.205709
2973	1001.175116
2974	1001.126993
2975	1001.104893
2976	1001.073691
2977	1001.056519
2978	1001.043682
2979	1001.011619
2980	1000.980616
2981	1000.947534
2982	1000.922932
2983	1000.900718
2984	1000.87587
2985	1000.85582
2986	1000.835618
2987	1000.814149
2988	1000.778149
2989	1000.752717
2990	1000.716341
2991	1000.694348
2992	1000.67523
2993	1000.65637
2994	1000.632057
2995	1000.614923
2996	1000.593805
2997	1000.564278
2998	1000.535981
2999	1000.501644
3000	1000.476188
3001	1000.459912
3002	1000.438209
3003	1000.418287
3004	1000.387462
3005	1000.34327
3006	1000.321896
3007	1000.304555
3008	1000.27245
3009	1000.24743
3010	1000.233958
3011	1000.209779
3012	1000.188657
3013	1000.166627
3014	1000.14831
3015	1000.13054
3016	1000.096191
3017	1000.057513
3018	1000.023914
3019	999.9913969
3020	999.9649432
3021	999.9455409
3022	999.9107229
3023	999.8808713
3024	999.8487066
3025	999.8110469
3026	999.7882741
3027	999.7754555
3028	999.7436738
3029	999.7089522
3030	999.6790216
3031	999.6231318
3032	999.6011289
3033	999.5779726
3034	999.5560645
3035	999.5338048
3036	999.5006402
3037	999.4763609
3038	999.4420224
3039	999.4106933
3040	999.380933
3041	999.3655171
3042	999.3421706
3043	999.3078558
3044	999.2894084
3045	999.2610032
3046	999.2450363
3047	999.2098392
3048	999.1833056
3049	999.1333226
3050	999.1129139
3051	999.0943557
3052	999.0717107
3053	999.0531646
3054	999.0287427
3055	998.9861445
3056	998.9605001
3057	998.943724
3058	998.9229025
3059	998.889571
3060	998.8697486
3061	998.8276721
3062	998.8068891
3063	998.7786186
3064	998.751369
3065	998.6955719
3066	998.6607763
3067	998.6371816
3068	998.6159312
3069	998.5931984
3070	998.5702377
3071	998.552079
3072	998.5352071
3073	998.5089282
3074	998.4896583
3075	998.4588571
3076	998.4006333
3077	998.3762731
3078	998.3461427
3079	998.2901764
3080	998.2379059
3081	998.19851
3082	998.1781396
3083	998.1588828
3084	998.1461711
3085	998.1333514
3086	998.0970083
3087	998.0746537
3088	998.0255659
3089	998.0058409
3090	997.9845415
3091	997.9676107
3092	997.9171597
3093	997.8995689
3094	997.8560877
3095	997.8213373
3096	997.7976274
3097	997.781078
3098	997.7645795
3099	997.7361487
3100	997.6944279
3101	997.6642882
3102	997.632742
3103	997.6138884
3104	997.5762995
3105	997.5650796
3106	997.5465473
3107	997.5167743
3108	997.4983759
3109	997.480374
3110	997.4516096
3111	997.4289471
3112	997.4077888
3113	997.3919342
3114	997.3645097
3115	997.3087497
3116	997.2746659
3117	997.2511678
3118	997.2187851
3119	997.1979298
3120	997.1588921
3121	997.1295116
3122	997.1046499
3123	997.0810458
3124	997.0607822
3125	997.0336988
3126	997.0083017
3127	996.9723055
3128	996.9466534
3129	996.9231996
3130	996.9082039
3131	996.8856326
3132	996.865877
3133	996.8334458
3134	996.791362
3135	996.7549961
3136	996.7185207
3137	996.6854118
3138	996.6568733
3139	996.6245152
3140	996.5992201
3141	996.5660364
3142	996.5367396
3143	996.5056052
3144	996.4836977
3145	996.4483292
3146	996.4164279
3147	996.378126
3148	996.3521794
3149	996.3318959
3150	996.3070688
3151	996.2635354
3152	996.228683
3153	996.2048982
3154	996.1794219
3155	996.1213573
3156	996.1093958
3157	996.0896261
3158	996.0557993
3159	996.0366339
3160	996.01134
3161	995.9876137
3162	995.9605186
3163	995.9246913
3164	995.9022165
3165	995.8776641
3166	995.846702
3167	995.8294527
3168	995.8005353
3169	995.7631092
3170	995.7362449
3171	995.7158784
3172	995.6774816
3173	995.6408655
3174	995.622933
3175	995.5953571
3176	995.5769488
3177	995.5450307
3178	995.5264435
3179	995.511727
3180	995.493553
3181	995.462264
3182	995.4458191
3183	995.4165251
3184	995.4006913
3185	995.3810397
3186	995.3505425
3187	995.3368613
3188	995.3233423
3189	995.2875062
3190	995.2561046
3191	995.2387824
3192	995.220581
3193	995.1962142
3194	995.1753815
3195	995.1569056
3196	995.0948405
3197	995.073457
3198	995.0534748
3199	995.0165621
3200	994.9956779
3201	994.969766
3202	994.9434251
3203	994.9078843
3204	994.8835484
3205	994.843772
3206	994.8192244
3207	994.7920809
3208	994.7780116
3209	994.7600191
3210	994.7166168
3211	994.6949059
3212	994.6638973
3213	994.644845
3214	994.6140272
3215	994.5870994
3216	994.5716667
3217	994.5534259
3218	994.5369284
3219	994.5074626
3220	994.4761814
